Respondent_ID,Institutional_AI_Policy,AI_Regulation_Need,Academic_Ethical_Risk,Information_Reliability_Risk,Social_Impact_Risk,Privacy_Concern,Student_Ethical_Engagement
804,Yes,4.0,3.75,4.5,2.3333333333333335,4.0,3.5
805,I don't know,4.0,4.25,3.0,2.6666666666666665,2.0,3.5
806,No,4.0,3.25,4.0,4.0,3.0,3.5
807,Yes,3.5,4.0,3.5,2.6666666666666665,5.0,4.0
808,I don't know,2.0,2.25,3.5,2.3333333333333335,4.0,3.25
809,I don't know,4.75,4.25,4.5,4.0,3.0,4.0
810,N/A,,,,,,
811,Yes,3.75,4.25,3.5,2.3333333333333335,4.0,4.0
812,I don't know,4.0,4.0,4.0,2.0,3.0,4.0
813,I don't know,2.0,3.25,3.5,1.0,2.0,2.5
814,I don't know,3.75,3.25,3.0,1.3333333333333333,2.0,3.5
815,Yes,4.0,2.5,3.0,1.0,3.0,3.0
817,No,2.0,2.5,3.5,1.0,1.0,2.75
818,I don't know,4.0,2.25,3.5,3.6666666666666665,3.0,3.75
819,Yes,5.0,5.0,5.0,5.0,5.0,4.666666666666667
820,I don't know,4.0,3.5,3.5,2.0,3.0,3.0
821,I don't know,2.25,2.25,3.0,1.6666666666666667,2.0,2.5
822,I don't know,3.25,4.0,4.0,1.0,2.0,2.0
823,I don't know,3.5,3.25,4.5,3.6666666666666665,3.0,3.25
824,I don't know,3.5,3.25,4.0,3.3333333333333335,3.0,3.0
825,Yes,3.75,4.0,3.0,2.0,2.0,2.75
826,I don't know,2.25,3.5,4.0,3.6666666666666665,2.0,3.25
829,I don't know,3.75,3.75,3.5,3.6666666666666665,3.0,4.0
830,I don't know,3.5,2.75,3.0,3.6666666666666665,3.0,3.75
833,N/A,2.75,3.0,3.0,2.6666666666666665,3.0,3.25
834,Yes,3.5,3.25,3.0,3.6666666666666665,3.0,3.5
836,Yes,2.0,3.75,4.0,3.0,4.0,3.0
838,I don't know,3.0,5.0,4.5,5.0,4.0,1.75
839,No,2.75,2.5,3.0,4.333333333333333,2.0,2.0
840,I don't know,4.0,3.5,4.0,4.0,4.0,4.0
844,No,3.25,3.25,4.0,3.6666666666666665,4.0,3.0
845,No,3.0,3.0,2.0,2.6666666666666665,3.0,3.5
846,I don't know,3.5,1.5,1.0,2.3333333333333335,1.0,3.5
847,Yes,1.75,2.75,3.5,3.0,3.0,3.25
848,No,2.75,2.0,2.0,4.0,2.0,3.0
852,I don't know,3.5,3.75,4.0,4.0,4.0,3.75
853,N/A,,,,,,
854,No,3.75,4.25,4.5,3.6666666666666665,4.0,4.25
855,I don't know,5.0,4.0,3.5,3.6666666666666665,3.0,3.5
856,I don't know,4.0,3.75,2.5,3.0,4.0,4.0
857,I don't know,4.0,3.75,4.0,4.0,4.0,3.5
858,No,3.0,3.5,4.5,4.666666666666667,3.0,4.25
859,I don't know,4.25,4.75,5.0,3.6666666666666665,5.0,4.5
860,I don't know,4.0,3.75,4.0,4.0,3.0,5.0
861,No,3.75,4.0,3.0,4.0,3.0,3.5
862,Yes,3.5,3.75,3.5,4.333333333333333,2.0,3.5
863,I don't know,3.75,3.0,3.0,4.0,3.0,3.0
866,I don't know,2.75,3.5,3.0,4.0,2.0,3.25
867,Yes,2.75,3.5,4.0,3.6666666666666665,4.0,3.5
868,No,4.0,3.0,2.5,4.0,3.0,4.0
869,No,4.0,3.5,3.0,3.3333333333333335,3.0,3.0
870,Yes,3.5,3.25,3.0,4.0,2.0,3.5
871,Yes,3.0,3.25,3.5,2.3333333333333335,3.0,3.25
872,I don't know,4.25,4.5,5.0,5.0,5.0,4.0
873,No,5.0,4.5,4.0,4.0,3.0,4.5
879,I don't know,3.5,3.75,3.5,4.0,4.0,3.25
880,I don't know,3.0,3.0,3.0,3.0,3.0,2.75
881,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
882,N/A,,,,,,
883,Yes,3.0,3.75,3.5,3.0,3.0,3.0
885,No,3.5,2.5,3.5,3.6666666666666665,3.0,3.75
886,Yes,3.5,2.5,3.0,3.0,2.0,3.5
887,N/A,,,,,,
888,N/A,,,,,,
889,I don't know,3.5,3.75,4.5,4.0,4.0,3.5
890,I don't know,4.0,4.25,4.5,4.666666666666667,4.0,4.5
891,I don't know,3.5,3.5,4.0,3.0,3.0,3.75
892,I don't know,3.25,3.0,3.0,4.0,2.0,3.0
893,No,3.25,2.3333333333333335,3.5,3.6666666666666665,4.0,3.0
894,Yes,4.0,4.25,5.0,5.0,5.0,4.5
895,I don't know,3.75,4.0,4.0,4.0,4.0,3.75
896,I don't know,3.25,2.5,2.5,3.6666666666666665,3.0,3.0
897,I don't know,4.0,3.25,2.5,3.3333333333333335,3.0,3.5
898,I don't know,4.5,4.0,3.5,4.0,3.0,3.5
899,I don't know,4.0,2.75,3.0,3.3333333333333335,3.0,3.25
900,N/A,,,,,,
901,Yes,4.0,2.0,2.5,2.0,2.0,2.5
902,No,2.5,2.0,2.0,2.0,2.0,2.0
903,N/A,,,,,,
904,Yes,2.5,3.75,2.0,2.3333333333333335,1.0,3.75
905,Yes,3.5,3.5,4.0,4.0,4.0,4.0
906,I don't know,5.0,4.0,4.0,5.0,4.0,4.25
907,I don't know,2.25,2.5,2.5,4.0,2.0,3.0
908,Yes,3.5,2.5,3.0,2.6666666666666665,3.0,3.0
909,Yes,3.75,2.5,3.0,3.6666666666666665,4.0,3.25
911,I don't know,3.5,4.0,3.0,3.0,4.0,4.0
912,No,3.25,4.0,3.5,3.3333333333333335,3.0,4.75
913,I don't know,3.5,3.0,2.0,3.3333333333333335,4.0,3.25
917,I don't know,5.0,2.0,1.0,2.6666666666666665,2.0,2.75
918,I don't know,3.75,4.5,4.0,4.333333333333333,4.0,4.25
920,I don't know,3.5,3.0,3.0,3.6666666666666665,4.0,3.75
921,I don't know,4.25,2.0,2.5,3.3333333333333335,3.0,4.0
924,No,4.5,2.0,1.0,1.0,1.0,4.0
925,N/A,,,,,,
926,Yes,3.0,3.0,3.0,3.0,3.0,3.0
927,Yes,4.0,2.75,3.0,3.0,3.0,3.25
928,Yes,3.0,3.5,3.5,3.0,3.0,2.75
929,No,3.25,3.0,3.0,3.0,3.0,4.0
930,I don't know,3.0,2.75,3.0,3.0,3.0,3.0
937,No,4.0,3.25,3.5,4.0,3.0,3.25
940,Yes,3.0,3.0,3.0,3.6666666666666665,3.0,2.75
943,No,3.0,3.5,3.5,4.0,4.0,3.5
946,N/A,,,,,,
947,No,5.0,3.5,3.0,3.3333333333333335,4.0,4.5
949,Yes,4.0,4.0,4.0,4.0,4.0,4.0
952,No,3.0,2.25,2.0,2.3333333333333335,2.0,4.5
953,Yes,4.0,3.75,4.0,3.6666666666666665,4.0,4.0
954,Yes,4.0,4.25,5.0,4.666666666666667,4.0,5.0
957,I don't know,3.25,3.0,3.0,3.0,3.0,3.0
962,I don't know,3.25,3.5,3.0,3.3333333333333335,3.0,3.5
964,N/A,,,,,,
965,I don't know,4.0,4.5,3.5,3.6666666666666665,3.0,2.5
966,I don't know,3.5,2.0,2.0,2.3333333333333335,2.0,3.0
967,No,4.0,4.0,4.0,4.0,4.0,4.0
969,Yes,4.0,4.0,4.0,4.0,4.0,4.0
971,I don't know,4.0,3.0,2.0,2.0,2.0,4.0
972,I don't know,3.25,3.5,2.5,4.0,3.0,4.0
973,Yes,4.5,5.0,4.5,4.333333333333333,5.0,5.0
975,No,3.0,2.5,1.0,2.3333333333333335,1.0,3.0
980,No,3.25,4.0,4.5,4.0,3.0,3.25
982,I don't know,2.75,3.0,2.5,3.6666666666666665,2.0,3.0
983,I don't know,3.75,3.5,4.0,4.333333333333333,4.0,4.5
984,I don't know,5.0,4.25,3.5,4.333333333333333,5.0,4.75
985,I don't know,4.0,3.0,3.5,3.6666666666666665,3.0,4.0
986,Yes,3.75,2.75,4.5,2.3333333333333335,3.0,3.25
990,Yes,4.0,4.0,5.0,4.333333333333333,5.0,5.0
992,Yes,3.0,3.25,3.5,3.0,3.0,3.5
993,I don't know,4.0,2.0,2.0,2.6666666666666665,2.0,3.25
994,No,2.0,2.0,2.0,2.0,2.0,2.0
995,No,3.75,3.25,2.0,2.3333333333333335,3.0,2.25
996,I don't know,3.5,1.75,1.5,3.0,2.0,3.25
998,No,4.0,3.5,4.0,4.0,4.0,3.5
999,No,3.75,2.5,2.5,2.6666666666666665,2.0,3.25
1000,I don't know,4.0,4.0,3.5,4.333333333333333,4.0,3.75
1002,I don't know,3.5,3.25,3.0,3.6666666666666665,3.0,3.5
1003,I don't know,4.0,2.75,3.5,4.0,3.0,3.5
1005,I don't know,4.0,3.25,2.5,3.6666666666666665,4.0,4.0
1006,Yes,4.75,5.0,4.0,4.333333333333333,5.0,4.0
1007,Yes,3.75,3.0,3.0,2.3333333333333335,2.0,3.0
1008,Yes,2.75,3.75,4.5,3.0,3.0,3.0
1009,No,3.25,2.5,2.0,2.3333333333333335,3.0,2.75
1010,No,2.75,3.5,3.5,5.0,3.0,4.0
1011,No,4.0,4.0,3.0,4.0,3.0,4.0
1012,I don't know,4.0,3.5,3.0,4.0,2.0,4.0
1015,I don't know,4.0,2.0,1.5,2.0,2.0,4.0
1016,Yes,4.0,3.75,4.0,4.333333333333333,3.0,5.0
1017,Yes,2.75,1.75,4.5,2.3333333333333335,3.0,3.0
1018,No,4.0,2.0,2.0,2.6666666666666665,2.0,2.0
1019,Yes,4.0,2.0,2.0,2.0,2.0,2.5
1020,No,3.25,3.5,3.5,3.3333333333333335,3.0,3.75
1021,Yes,3.75,3.75,4.0,3.3333333333333335,4.0,3.75
1022,N/A,1.0,1.0,1.0,1.0,1.0,1.0
1023,No,3.75,3.0,4.0,4.0,3.0,3.5
1024,No,4.25,4.5,4.5,4.666666666666667,4.0,3.25
1025,No,3.75,2.0,2.5,2.3333333333333335,2.0,4.0
1026,Yes,1.75,2.0,3.0,3.3333333333333335,2.0,2.0
1028,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
1029,I don't know,4.25,3.25,2.5,3.0,4.0,3.5
1030,Yes,3.5,3.5,3.5,4.0,4.0,3.75
1031,Yes,3.25,3.25,4.0,2.6666666666666665,5.0,3.5
1032,Yes,2.75,3.5,3.5,4.333333333333333,3.0,3.5
1033,I don't know,3.0,3.0,3.0,3.6666666666666665,3.0,3.25
1034,Yes,3.25,3.75,4.0,3.3333333333333335,2.0,3.0
1035,No,3.25,2.75,3.5,3.0,3.0,3.3333333333333335
1036,No,2.5,3.5,4.0,4.0,4.0,4.0
1037,Yes,3.25,3.0,3.0,3.0,3.0,3.0
1039,I don't know,4.25,3.25,2.5,3.0,2.0,4.25
1041,Yes,4.25,4.5,4.0,3.3333333333333335,4.0,4.25
1042,No,3.5,2.0,2.0,2.0,2.0,3.0
1043,No,4.0,4.0,4.0,4.0,4.0,4.0
1044,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
1045,Yes,3.5,3.25,3.5,4.0,4.0,3.5
1047,No,1.5,1.6666666666666667,1.5,1.0,1.0,2.25
1048,I don't know,3.0,3.0,2.5,3.3333333333333335,3.0,3.3333333333333335
1049,Yes,5.0,1.0,2.0,2.0,1.0,4.0
1050,Yes,3.75,3.5,3.0,4.0,4.0,3.75
1051,I don't know,3.75,3.5,3.5,3.6666666666666665,3.0,3.5
1053,No,4.0,2.25,2.5,3.6666666666666665,2.0,3.0
1054,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
1056,Yes,5.0,2.0,2.5,3.0,2.0,3.75
1057,Yes,3.5,4.25,4.0,4.0,4.0,4.0
1058,I don't know,3.25,3.5,3.5,3.3333333333333335,3.0,3.5
1060,I don't know,3.75,3.0,3.5,3.0,3.0,3.0
1062,No,4.25,4.0,4.0,4.0,4.0,4.0
1065,No,3.5,2.5,2.5,2.5,4.0,3.0
1066,Yes,4.0,3.75,5.0,4.0,3.0,3.75
1067,Yes,3.75,3.75,4.0,4.0,4.0,4.0
1070,Yes,4.75,4.5,4.0,4.333333333333333,5.0,4.75
1071,Yes,4.0,3.0,3.5,4.0,4.0,3.75
1072,No,2.0,2.0,2.0,2.0,2.0,3.5
1073,No,4.5,3.5,3.5,4.333333333333333,3.0,4.25
1075,No,3.0,3.0,3.5,3.3333333333333335,3.0,3.25
1076,No,4.0,3.0,3.0,3.6666666666666665,3.0,3.25
1077,No,3.25,2.5,2.5,3.0,3.0,3.75
1081,Yes,3.75,4.0,4.0,3.0,4.0,4.0
1082,I don't know,3.75,3.25,3.0,3.3333333333333335,4.0,4.5
1084,I don't know,4.0,3.6666666666666665,4.0,4.0,4.0,3.75
1085,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
1087,I don't know,3.25,2.5,2.5,3.0,3.0,3.25
1088,No,4.25,4.5,3.5,3.3333333333333335,3.0,3.5
1091,N/A,,,,,,
1094,No,2.0,3.75,2.5,4.0,3.0,3.0
1098,No,2.5,3.25,3.5,3.0,,3.0
1099,No,2.5,2.75,3.5,2.6666666666666665,2.0,2.75
1101,N/A,,,,,,
1102,I don't know,4.5,4.0,3.5,4.0,3.0,3.5
1109,No,3.25,3.25,3.5,3.3333333333333335,3.0,3.75
1112,N/A,,,,,,
1113,No,4.0,4.75,4.5,4.0,4.0,4.25
1114,No,4.75,3.75,3.5,5.0,4.0,3.75
1115,No,3.0,3.5,3.0,3.3333333333333335,3.0,2.25
1118,No,5.0,4.5,4.0,3.3333333333333335,3.0,4.0
1120,No,4.75,5.0,5.0,5.0,5.0,5.0
1122,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
1124,No,4.75,2.25,3.5,3.3333333333333335,5.0,4.5
1127,I don't know,3.25,3.75,3.0,3.6666666666666665,4.0,3.25
1129,No,4.5,2.5,3.0,3.3333333333333335,3.0,3.5
1134,I don't know,3.0,3.0,2.5,3.3333333333333335,3.0,3.5
1135,I don't know,3.0,2.75,3.0,2.6666666666666665,3.0,3.5
1140,I don't know,3.75,3.25,3.0,3.6666666666666665,4.0,3.0
1143,No,3.0,3.5,3.5,4.0,3.0,3.0
1144,Yes,3.0,1.75,1.0,1.0,1.0,2.75
1145,I don't know,3.0,3.5,3.0,4.0,2.0,3.5
1146,No,3.0,4.0,4.0,4.0,4.0,4.0
1148,No,4.0,3.5,2.0,2.6666666666666665,2.0,3.0
1150,Yes,3.25,3.25,1.5,4.666666666666667,4.0,3.25
1154,No,4.0,4.25,3.5,3.6666666666666665,3.0,4.25
1156,I don't know,4.25,3.75,3.5,3.6666666666666665,4.0,3.75
1161,I don't know,4.0,4.75,4.0,4.0,4.0,4.25
1162,No,2.25,2.25,2.5,2.3333333333333335,1.0,5.0
1164,N/A,,,,,,
1165,N/A,,,,,,
1170,No,5.0,4.5,4.0,4.0,4.0,4.25
1172,No,4.5,4.5,4.0,4.333333333333333,3.0,4.0
1174,No,4.0,4.25,3.5,4.0,3.0,4.0
1175,No,3.5,3.0,2.5,3.6666666666666665,3.0,4.0
1176,N/A,,,,,,
1177,N/A,,,,,,
1178,I don't know,3.75,1.5,2.0,1.3333333333333333,3.0,3.75
1179,Yes,3.5,4.0,4.0,3.6666666666666665,3.0,3.75
1180,N/A,,,,,,
1181,N/A,,,,,,
1182,Yes,3.5,3.0,3.0,3.0,2.0,3.75
1183,I don't know,4.5,3.75,3.5,3.3333333333333335,3.0,3.5
1184,No,2.0,3.5,4.0,3.0,3.0,3.0
1186,I don't know,3.75,4.0,4.0,3.6666666666666665,4.0,3.5
1191,Yes,3.0,3.75,4.0,1.6666666666666667,2.0,4.25
1192,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
1193,Yes,5.0,3.0,3.5,2.3333333333333335,4.0,5.0
1194,Yes,2.25,2.75,3.0,2.0,2.0,2.5
1195,I don't know,4.0,5.0,5.0,3.0,3.0,4.0
1196,Yes,2.5,1.5,3.0,3.0,1.0,3.5
1197,No,3.0,2.5,3.5,1.0,2.0,2.75
1198,Yes,3.0,3.0,4.0,2.0,4.0,3.5
1200,Yes,5.0,4.75,4.5,4.666666666666667,2.0,4.5
1201,N/A,,,,,,
1202,I don't know,3.25,3.0,2.0,1.0,2.0,2.5
1204,Yes,5.0,4.0,4.0,3.0,3.0,4.25
1207,I don't know,4.0,4.5,4.5,3.3333333333333335,3.0,3.6666666666666665
1209,I don't know,3.0,1.75,2.0,2.6666666666666665,2.0,3.0
1210,Yes,3.0,3.75,4.0,3.6666666666666665,2.0,4.0
1211,I don't know,3.5,3.5,3.5,2.3333333333333335,1.0,2.75
1212,I don't know,4.0,4.0,4.0,3.6666666666666665,4.0,3.5
1213,Yes,3.5,3.5,4.0,4.0,4.0,3.75
1214,I don't know,3.5,3.75,2.5,2.3333333333333335,3.0,3.75
1215,No,2.75,2.75,3.0,3.0,4.0,3.0
1216,No,2.25,4.5,3.0,3.3333333333333335,1.0,3.25
1217,No,1.5,1.25,2.0,1.6666666666666667,3.0,1.75
1219,Yes,4.0,5.0,4.0,4.666666666666667,4.0,4.0
1221,N/A,,,,,,
1222,I don't know,3.75,4.5,5.0,3.6666666666666665,5.0,4.5
1223,I don't know,2.5,2.0,2.0,2.3333333333333335,2.0,3.5
1224,I don't know,3.25,1.25,1.0,1.0,1.0,2.5
1227,I don't know,2.25,2.25,3.0,2.6666666666666665,2.0,2.5
1228,I don't know,2.75,3.25,2.0,3.0,5.0,1.75
1231,N/A,,,,,,
1232,Yes,2.75,2.25,3.0,3.0,4.0,2.25
1233,I don't know,3.25,3.75,4.0,3.3333333333333335,3.0,2.75
1237,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
1238,Yes,3.75,4.5,4.0,2.3333333333333335,5.0,3.25
1239,N/A,,,,,,
1240,Yes,2.5,3.3333333333333335,,,,
1241,I don't know,2.5,4.5,4.0,5.0,5.0,3.25
1242,Yes,3.5,3.0,3.5,2.3333333333333335,3.0,3.5
1243,I don't know,3.25,3.25,3.0,3.3333333333333335,4.0,3.0
1244,No,1.0,1.0,1.0,1.0,1.0,1.0
1245,N/A,,,,,,
1246,I don't know,3.0,3.0,3.5,2.0,3.0,3.5
1247,N/A,,,,,,
1248,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
1249,I don't know,2.75,3.5,3.5,2.3333333333333335,3.0,3.25
1250,Yes,4.5,4.0,5.0,1.6666666666666667,5.0,4.25
1251,N/A,,,,,,
1252,No,3.5,3.75,3.5,2.6666666666666665,3.0,3.0
1254,Yes,4.25,3.5,3.0,3.3333333333333335,3.0,4.25
1255,I don't know,4.75,3.5,3.0,3.3333333333333335,3.0,3.0
1257,Yes,3.5,3.75,3.5,3.6666666666666665,4.0,4.0
1259,N/A,,,,,,
1261,Yes,4.25,5.0,4.0,3.3333333333333335,2.0,4.5
1262,Yes,3.0,3.0,3.0,3.0,3.0,3.0
1264,I don't know,3.0,2.75,,,,
1265,N/A,,,,,,
1269,No,3.25,3.0,4.0,2.0,2.0,4.0
1271,I don't know,3.25,2.0,3.5,2.0,2.0,4.0
1273,Yes,1.75,3.0,4.5,3.3333333333333335,5.0,2.75
1274,Yes,3.5,3.25,3.0,3.3333333333333335,4.0,3.25
1275,Yes,3.0,3.0,3.0,3.0,3.0,3.0
1276,No,2.5,3.5,4.0,2.0,2.0,4.0
1278,Yes,3.0,4.25,4.5,2.6666666666666665,5.0,4.5
1279,I don't know,3.0,3.5,4.0,1.0,3.0,3.25
1280,Yes,4.5,3.75,4.0,3.3333333333333335,3.0,3.5
1281,N/A,,,,,,
1282,Yes,4.0,3.0,3.0,3.3333333333333335,3.0,3.0
1283,I don't know,3.75,4.0,4.5,3.3333333333333335,3.0,3.0
1284,Yes,5.0,5.0,5.0,3.6666666666666665,5.0,4.0
1285,I don't know,3.5,5.0,4.5,3.6666666666666665,3.0,4.0
1286,I don't know,2.25,1.0,1.0,1.0,3.0,2.0
1287,N/A,,,,,,
1288,I don't know,3.0,2.0,2.0,2.6666666666666665,2.0,2.0
1289,Yes,3.5,4.0,4.0,4.0,4.0,4.0
1290,No,3.0,3.75,4.0,2.6666666666666665,2.0,3.75
1291,I don't know,4.5,2.5,3.5,3.3333333333333335,2.0,3.75
1294,No,1.5,4.0,2.5,1.3333333333333333,2.0,2.25
1296,N/A,,,,,,
1297,I don't know,1.0,1.0,1.0,1.0,1.0,1.0
1298,I don't know,3.5,3.25,3.0,3.0,2.0,3.25
1299,I don't know,1.75,2.75,4.0,1.3333333333333333,1.0,3.5
1300,I don't know,3.0,3.0,3.0,2.3333333333333335,3.0,3.75
1301,I don't know,2.25,1.5,1.0,2.3333333333333335,3.0,3.0
1302,I don't know,1.0,1.5,2.5,1.6666666666666667,2.0,1.0
1305,I don't know,3.25,2.75,2.0,2.0,2.0,2.75
1306,No,2.75,3.5,3.0,2.6666666666666665,3.0,2.75
1307,I don't know,3.75,4.25,3.5,2.6666666666666665,3.0,4.25
1308,I don't know,3.0,2.25,2.5,3.0,3.0,3.25
1310,I don't know,3.5,4.25,3.5,3.0,2.0,3.5
1311,I don't know,3.75,4.0,4.0,4.666666666666667,3.0,4.25
1312,No,3.5,3.0,4.0,2.3333333333333335,4.0,3.25
1314,Yes,2.75,4.0,4.0,4.666666666666667,2.0,3.5
1315,I don't know,1.0,3.5,3.0,2.0,1.0,3.0
1316,I don't know,1.5,3.0,4.0,2.0,3.0,2.5
1317,No,3.0,2.0,1.0,1.0,1.0,4.0
1318,I don't know,3.75,4.5,5.0,1.6666666666666667,4.0,3.0
1319,I don't know,3.75,2.5,4.0,3.3333333333333335,4.0,2.5
1320,No,3.25,3.5,4.0,2.6666666666666665,3.0,3.25
1321,No,2.75,3.0,2.0,3.6666666666666665,3.0,2.25
1322,I don't know,3.0,3.0,2.0,4.0,2.0,3.75
1323,No,3.5,4.25,4.5,1.6666666666666667,3.0,3.0
1324,I don't know,4.0,5.0,4.5,3.0,3.0,3.5
1325,Yes,5.0,2.75,2.0,2.0,2.0,3.0
1326,I don't know,3.0,4.0,4.5,1.6666666666666667,3.0,3.5
1327,Yes,4.25,4.75,4.5,5.0,3.0,3.5
1328,I don't know,3.25,4.5,5.0,4.0,3.0,3.75
1329,I don't know,3.0,3.5,3.0,1.6666666666666667,2.0,3.25
1330,Yes,4.25,4.75,5.0,5.0,5.0,4.75
1331,I don't know,3.25,3.75,4.5,1.6666666666666667,3.0,3.25
1333,N/A,,,,,,
1334,I don't know,2.25,2.0,3.5,1.6666666666666667,2.0,3.0
1335,Yes,4.0,4.75,5.0,4.666666666666667,4.0,4.0
1336,I don't know,3.5,3.0,3.0,3.0,3.0,4.25
1337,N/A,,,,,,
1340,N/A,,,,,,
1341,Yes,4.0,4.0,4.5,2.0,4.0,3.75
1342,No,3.25,2.75,3.5,3.3333333333333335,2.0,3.5
1343,I don't know,3.0,2.75,3.0,3.3333333333333335,4.0,3.0
1344,Yes,1.0,1.0,1.0,1.0,1.0,1.0
1345,N/A,,,,,,
1346,Yes,2.25,2.75,1.5,1.6666666666666667,1.0,2.0
1349,I don't know,2.75,3.5,3.0,2.6666666666666665,3.0,3.0
1350,Yes,3.75,4.0,4.0,3.6666666666666665,4.0,3.75
1351,No,4.5,4.0,4.0,4.0,4.0,3.75
1352,N/A,,,,,,
1353,Yes,3.75,3.75,4.5,2.0,3.0,4.0
1356,I don't know,3.75,3.75,4.0,3.3333333333333335,3.0,3.5
1357,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
1358,I don't know,2.5,4.75,5.0,5.0,5.0,4.5
1359,Yes,3.0,2.0,2.0,2.0,2.0,1.0
1360,No,3.0,3.0,2.0,3.0,3.0,3.0
1361,Yes,2.25,3.0,3.0,3.0,2.0,2.75
1362,I don't know,5.0,4.75,4.5,4.0,3.0,3.75
1363,I don't know,4.0,4.75,4.5,4.0,5.0,4.5
1364,I don't know,3.75,2.5,3.0,3.0,3.0,3.25
1365,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
1366,No,,,,,,
1368,I don't know,1.0,1.0,1.0,1.0,1.0,1.5
1369,Yes,3.0,2.75,3.0,2.0,3.0,3.0
1370,I don't know,4.0,4.0,4.0,4.0,4.0,3.75
1371,I don't know,5.0,3.5,4.0,3.6666666666666665,4.0,2.5
1373,No,3.75,4.0,4.0,3.3333333333333335,4.0,3.25
1375,No,3.25,2.25,2.5,3.3333333333333335,4.0,3.75
1376,No,3.25,2.5,3.5,3.0,3.0,2.75
1377,I don't know,3.75,3.0,3.0,2.6666666666666665,3.0,3.25
1378,No,2.5,2.5,3.0,3.6666666666666665,4.0,3.0
1382,I don't know,4.0,3.75,4.0,2.0,4.0,3.0
1383,No,3.0,3.25,3.0,4.0,3.0,3.0
1384,Yes,2.75,3.0,2.5,4.0,4.0,3.75
1385,I don't know,1.0,4.5,4.0,5.0,5.0,1.0
1386,Yes,1.5,1.5,1.5,1.3333333333333333,1.0,2.25
1387,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
1390,Yes,3.25,4.0,3.5,4.333333333333333,4.0,4.0
1391,Yes,4.0,5.0,5.0,5.0,5.0,4.75
1392,I don't know,3.0,3.0,3.0,3.0,3.0,3.25
1393,No,3.25,3.75,3.0,1.6666666666666667,4.0,3.0
1396,Yes,3.0,3.0,3.0,2.6666666666666665,3.0,3.75
1397,Yes,3.0,3.0,3.0,2.6666666666666665,3.0,3.0
1398,I don't know,2.0,2.0,1.0,2.0,3.0,2.0
1400,N/A,,,,,,
1402,I don't know,5.0,4.25,5.0,3.6666666666666665,5.0,5.0
1403,Yes,3.5,2.0,2.0,3.6666666666666665,2.0,3.0
1404,I don't know,4.0,4.0,4.0,4.0,3.0,3.5
1405,No,5.0,4.25,5.0,1.6666666666666667,5.0,3.0
1406,N/A,,,,,,
1408,No,5.0,1.0,1.0,1.0,1.0,4.25
1409,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
1410,No,2.5,3.75,3.0,2.6666666666666665,4.0,2.5
1411,No,3.25,1.75,2.0,1.3333333333333333,2.0,3.25
1413,No,2.75,1.5,2.0,2.3333333333333335,2.0,4.0
1416,I don't know,5.0,3.0,3.0,2.3333333333333335,2.0,3.75
1417,No,5.0,2.75,2.5,2.6666666666666665,4.0,4.0
1418,I don't know,4.5,3.5,4.0,2.6666666666666665,2.0,4.0
1419,I don't know,2.5,3.0,3.0,3.0,3.0,3.0
1420,I don't know,3.0,1.0,1.0,1.0,1.0,5.0
1422,I don't know,2.0,2.0,2.0,2.3333333333333335,2.0,2.0
1424,I don't know,2.5,1.5,3.0,1.3333333333333333,1.0,3.0
1426,I don't know,4.5,3.25,3.0,4.0,4.0,2.5
1427,N/A,,,,,,
1428,No,4.0,5.0,5.0,3.6666666666666665,5.0,4.25
1429,I don't know,4.5,5.0,5.0,3.3333333333333335,5.0,4.25
1430,I don't know,4.75,3.5,4.0,2.3333333333333335,3.0,4.25
1431,I don't know,1.0,1.75,4.0,2.3333333333333335,4.0,3.75
1432,No,3.0,3.25,4.0,2.3333333333333335,2.0,3.0
1433,No,1.75,2.25,4.0,1.0,4.0,3.75
1434,Yes,3.0,3.0,3.0,3.0,3.0,3.0
1436,I don't know,2.0,1.75,2.0,1.3333333333333333,2.0,3.75
1437,I don't know,3.25,3.0,3.0,1.6666666666666667,5.0,2.75
1438,No,2.0,1.5,4.0,1.3333333333333333,1.0,2.75
1439,N/A,,,,,,
1440,No,3.0,2.75,2.5,1.0,2.0,3.0
1441,I don't know,3.5,2.75,4.0,1.3333333333333333,2.0,3.5
1442,I don't know,1.0,1.25,2.0,3.0,1.0,3.25
1443,No,5.0,3.25,4.0,3.6666666666666665,2.0,3.25
1445,No,3.0,2.0,2.0,2.0,2.0,3.0
1446,I don't know,1.0,1.0,1.0,1.0,1.0,1.0
1447,N/A,,,,,,
1449,No,3.0,1.0,1.0,1.0,1.0,2.5
1450,No,3.0,3.0,3.0,3.0,3.0,3.0
1451,I don't know,4.0,4.0,4.0,1.6666666666666667,4.0,4.25
