Respondent_ID,Used_ChatGPT,ChatGPT_Version,General_Usage_Frequency,Experience_with_ChatGPT,First_Exposure_ChatGPT,Academic_Usage_Index,Professional_Usage_Index,Creative_Usage_Index,Personal_Usage_Index
523,Yes,Both,Rarely,Neutral,Social media,1.75,1.0,1.6666666666666667,1.0
525,Yes,ChatGPT-4,Moderately,Very good,Class/Work,3.5,2.0,3.0,3.6666666666666665
526,Yes,ChatGPT-3.5,Occasionally,Good,Class/Work,2.5,1.5,2.6666666666666665,3.0
527,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.5,1.0,1.6666666666666667,1.6666666666666667
532,Yes,ChatGPT-3.5,Considerably,Good,Social media,3.5,1.0,3.0,2.0
533,Yes,ChatGPT-3.5,Considerably,Good,Social media,3.0,1.0,3.3333333333333335,2.0
535,Yes,ChatGPT-3.5,Occasionally,Good,Social media,3.25,1.5,3.0,2.3333333333333335
536,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.5,1.5,2.6666666666666665,2.6666666666666665
538,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.75,2.0,1.0,1.3333333333333333
539,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.5,1.0,1.3333333333333333,1.3333333333333333
540,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.75,1.0,1.6666666666666667,2.3333333333333335
541,Yes,ChatGPT-3.5,Extensively,Very good,Social media,3.5,2.0,2.6666666666666665,3.3333333333333335
543,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.75,1.0,1.3333333333333333,1.0
544,Yes,ChatGPT-3.5,Considerably,Good,Social media,3.0,1.5,3.6666666666666665,2.6666666666666665
545,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,2.0,1.5,3.0,2.0
546,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.25,1.5,3.3333333333333335,2.0
547,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,2.0,3.0,4.0,3.6666666666666665
549,Yes,ChatGPT-3.5,Moderately,Good,Social media,4.5,3.5,4.0,4.666666666666667
557,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.75,2.5,2.3333333333333335,2.3333333333333335
558,Yes,ChatGPT-4,Considerably,Good,Class/Work,3.25,2.0,3.3333333333333335,3.3333333333333335
561,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,1.75,2.0,2.0,2.3333333333333335
564,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,2.0,1.0,1.3333333333333333,2.6666666666666665
565,Yes,ChatGPT-3.5,Moderately,Good,Social media,1.5,3.5,2.0,2.3333333333333335
566,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.25,1.5,2.6666666666666665,1.6666666666666667
567,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,2.75,1.0,2.3333333333333335,3.3333333333333335
568,Yes,ChatGPT-3.5,Moderately,Good,Social media,3.0,2.0,2.0,1.3333333333333333
570,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.5,1.0,2.6666666666666665,1.3333333333333333
572,Yes,Both,Extensively,Very good,Friends/Family,2.5,3.5,2.6666666666666665,2.0
573,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.75,2.0,3.0,1.6666666666666667
574,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,3.0,3.0,2.6666666666666665,3.0
575,Yes,ChatGPT-3.5,Moderately,Very good,Class/Work,2.5,2.0,3.0,2.6666666666666665
576,Yes,ChatGPT-3.5,Occasionally,Very good,Friends/Family,1.75,2.0,1.6666666666666667,1.0
577,Yes,ChatGPT-3.5,Considerably,Good,Social media,3.25,3.5,2.6666666666666665,2.0
578,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,3.75,4.0,1.6666666666666667,3.0
583,Yes,Both,Occasionally,Good,Social media,2.75,3.0,2.6666666666666665,3.6666666666666665
585,Yes,ChatGPT-3.5,Rarely,Very bad,Mainstream media,1.0,1.0,1.0,1.0
586,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.5,1.0,3.6666666666666665,1.3333333333333333
587,Yes,ChatGPT-3.5,Considerably,Very good,Social media,3.0,2.0,4.666666666666667,2.3333333333333335
588,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,2.75,3.0,2.6666666666666665,3.0
589,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,2.0,2.5,3.3333333333333335,3.3333333333333335
590,Yes,Both,Considerably,Very good,Friends/Family,5.0,5.0,5.0,5.0
591,Yes,ChatGPT-3.5,Rarely,Good,Mainstream media,1.0,1.0,1.0,1.6666666666666667
594,Yes,N/A,N/A,N/A,N/A,1.0,1.0,1.0,1.0
595,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.5,3.0,2.3333333333333335,2.6666666666666665
597,Yes,ChatGPT-3.5,Moderately,Neutral,Class/Work,3.5,3.5,3.6666666666666665,4.333333333333333
600,Yes,ChatGPT-3.5,Moderately,Very good,Friends/Family,2.25,1.0,1.6666666666666667,1.0
601,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,1.25,1.0,1.3333333333333333,2.0
602,Yes,Both,Moderately,Very good,Class/Work,2.75,3.0,3.0,3.0
603,Yes,ChatGPT-3.5,Moderately,Very good,Social media,2.5,1.5,3.3333333333333335,1.3333333333333333
604,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.25,1.0,1.3333333333333333,1.0
605,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.5,2.5,2.6666666666666665,2.3333333333333335
606,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.25,1.0,1.0,1.0
607,Yes,ChatGPT-4,Moderately,Very good,Friends/Family,4.0,4.0,4.0,4.0
609,Yes,ChatGPT-3.5,Considerably,Good,Social media,3.0,3.0,3.0,3.0
611,Yes,ChatGPT-3.5,Occasionally,Very good,Class/Work,3.5,3.0,3.0,3.6666666666666665
613,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.75,3.0,3.3333333333333335,2.3333333333333335
614,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,2.75,3.5,2.6666666666666665,3.3333333333333335
615,Yes,ChatGPT-3.5,Considerably,Very good,Social media,3.0,1.0,1.6666666666666667,1.6666666666666667
619,Yes,ChatGPT-3.5,Occasionally,Good,Class/Work,3.0,3.0,3.0,3.0
624,Yes,ChatGPT-3.5,Rarely,Good,Class/Work,1.25,1.0,1.3333333333333333,1.0
625,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,3.25,1.5,2.3333333333333335,1.3333333333333333
629,Yes,Both,Extensively,Very bad,Mainstream media,1.75,2.5,2.0,2.3333333333333335
633,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,2.0,2.5,2.6666666666666665,2.0
634,Yes,ChatGPT-3.5,Considerably,Very good,Class/Work,3.25,2.0,3.3333333333333335,2.6666666666666665
636,Yes,ChatGPT-4,Extensively,Very good,Social media,5.0,5.0,5.0,5.0
637,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.75,1.0,1.6666666666666667,1.0
638,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,2.25,3.5,2.6666666666666665,3.3333333333333335
639,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,3.25,3.0,3.0,1.3333333333333333
640,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.0,2.0,2.6666666666666665,2.3333333333333335
641,Yes,ChatGPT-3.5,Considerably,Very good,Social media,4.5,3.5,3.0,2.6666666666666665
642,Yes,ChatGPT-3.5,Rarely,Neutral,Class/Work,1.0,1.0,1.3333333333333333,1.3333333333333333
643,Yes,ChatGPT-3.5,Moderately,Very good,Friends/Family,4.0,1.0,1.3333333333333333,1.6666666666666667
644,Yes,Both,Moderately,Very good,Friends/Family,3.25,1.5,3.0,3.0
645,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.5,3.5,2.0,2.6666666666666665
646,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,1.75,1.0,2.3333333333333335,1.0
647,Yes,ChatGPT-3.5,Moderately,Very good,Social media,2.25,1.0,2.0,1.6666666666666667
649,Yes,ChatGPT-3.5,Rarely,Good,Class/Work,2.0,1.5,2.0,2.3333333333333335
650,Yes,ChatGPT-3.5,Considerably,Very good,Social media,3.75,3.0,3.3333333333333335,3.3333333333333335
652,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.75,1.0,1.3333333333333333,1.6666666666666667
655,Yes,Both,Occasionally,Neutral,Mainstream media,2.5,1.0,2.3333333333333335,2.6666666666666665
658,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,3.5,4.0,3.0,2.3333333333333335
662,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.75,1.0,1.3333333333333333,2.6666666666666665
663,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.75,1.0,2.3333333333333335,2.3333333333333335
665,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,1.75,1.0,2.6666666666666665,1.6666666666666667
667,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,3.0,1.0,2.6666666666666665,2.6666666666666665
668,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,2.25,1.0,1.6666666666666667,1.6666666666666667
669,Yes,ChatGPT-3.5,Moderately,Neutral,Friends/Family,1.5,2.0,2.0,1.6666666666666667
671,Yes,ChatGPT-3.5,N/A,Neutral,Friends/Family,1.6666666666666667,2.5,3.3333333333333335,2.3333333333333335
672,Yes,ChatGPT-3.5,Considerably,Very good,Mainstream media,3.25,1.0,2.3333333333333335,1.6666666666666667
673,Yes,ChatGPT-3.5,Occasionally,Very good,Class/Work,2.0,1.0,2.0,1.0
674,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,2.25,2.0,2.0,1.0
675,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.25,2.5,3.6666666666666665,1.3333333333333333
676,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.25,1.0,2.3333333333333335,1.6666666666666667
677,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,1.5,2.5,3.0,3.0
678,Yes,Both,Occasionally,Neutral,Class/Work,1.5,2.5,2.6666666666666665,2.0
679,Yes,ChatGPT-3.5,Occasionally,Good,Class/Work,2.5,1.0,2.6666666666666665,1.6666666666666667
681,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,2.0,1.0,3.0,2.0
682,Yes,ChatGPT-4,Moderately,Good,Class/Work,2.25,2.0,2.0,2.0
683,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,1.0,1.0,3.6666666666666665,2.6666666666666665
684,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,1.5,2.5,1.0,1.0
685,Yes,ChatGPT-3.5,Moderately,Neutral,Mainstream media,1.75,1.5,3.6666666666666665,1.6666666666666667
687,Yes,ChatGPT-3.5,Rarely,Good,Class/Work,1.0,1.0,1.0,1.0
688,Yes,ChatGPT-3.5,Occasionally,Neutral,Class/Work,2.5,2.0,3.3333333333333335,1.3333333333333333
689,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.0,1.0,1.0,1.3333333333333333
690,Yes,N/A,Occasionally,Good,Friends/Family,2.5,1.5,3.3333333333333335,1.6666666666666667
691,Yes,ChatGPT-3.5,Moderately,Neutral,Mainstream media,2.0,2.0,1.6666666666666667,1.0
692,Yes,ChatGPT-3.5,Considerably,Neutral,Social media,3.5,1.5,3.3333333333333335,2.6666666666666665
693,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,1.5,2.5,2.0,1.3333333333333333
694,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.75,1.0,2.3333333333333335,1.0
695,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,2.5,2.5,2.3333333333333335,2.0
696,Yes,ChatGPT-3.5,Occasionally,Neutral,Class/Work,1.75,1.0,2.3333333333333335,1.0
697,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.0,1.5,1.0,1.0
698,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.25,1.0,1.3333333333333333,1.0
699,Yes,ChatGPT-3.5,Considerably,Bad,Class/Work,1.5,2.0,1.3333333333333333,1.3333333333333333
700,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.25,1.0,1.0,1.6666666666666667
704,Yes,ChatGPT-3.5,Considerably,Neutral,Friends/Family,1.5,1.0,1.3333333333333333,1.6666666666666667
705,Yes,ChatGPT-3.5,Rarely,Bad,Mainstream media,1.0,1.0,1.6666666666666667,1.0
707,Yes,ChatGPT-4,Rarely,Good,Mainstream media,1.0,1.0,1.6666666666666667,1.0
708,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.0,1.5,1.0,1.3333333333333333
710,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.0,1.0,1.6666666666666667,1.0
711,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,3.25,2.5,2.3333333333333335,1.6666666666666667
712,Yes,Both,Moderately,Good,Friends/Family,3.0,3.0,3.3333333333333335,1.3333333333333333
713,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,1.25,1.5,1.6666666666666667,1.6666666666666667
714,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.0,1.0,1.0,1.0
715,Yes,ChatGPT-3.5,Rarely,Bad,Mainstream media,1.5,1.0,1.0,1.6666666666666667
719,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.5,3.0,2.6666666666666665,2.3333333333333335
720,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.5,1.0,3.0,1.0
721,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,1.5,2.0,2.3333333333333335,1.0
722,Yes,ChatGPT-3.5,Occasionally,Neutral,Mainstream media,2.25,1.0,2.0,2.3333333333333335
723,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.0,4.0,1.0,1.3333333333333333
724,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.0,1.0,1.3333333333333333,1.0
725,Yes,ChatGPT-3.5,Moderately,Bad,Social media,1.75,2.5,1.6666666666666667,2.0
726,Yes,ChatGPT-3.5,Rarely,Bad,Friends/Family,1.5,1.0,3.3333333333333335,1.0
727,Yes,Both,Extensively,Good,Social media,4.0,3.5,3.6666666666666665,4.0
728,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,1.5,1.5,1.6666666666666667,1.6666666666666667
729,Yes,ChatGPT-3.5,Considerably,Good,Mainstream media,2.5,2.5,3.0,3.0
730,Yes,ChatGPT-3.5,Occasionally,Good,Class/Work,3.0,1.5,3.3333333333333335,1.6666666666666667
731,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,2.0,1.0,2.3333333333333335,1.3333333333333333
732,Yes,ChatGPT-3.5,Rarely,Bad,Social media,1.0,1.0,2.0,1.6666666666666667
733,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.0,1.0,1.6666666666666667,1.3333333333333333
735,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.0,1.0,1.0,1.0
737,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,1.75,1.0,3.3333333333333335,2.0
738,Yes,ChatGPT-3.5,Occasionally,Good,Class/Work,1.25,1.0,1.6666666666666667,1.0
739,Yes,ChatGPT-3.5,Extensively,Very good,Mainstream media,3.25,3.0,3.6666666666666665,2.0
740,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.0,,3.3333333333333335,1.6666666666666667
743,Yes,Both,Moderately,Good,Class/Work,2.25,1.5,2.6666666666666665,2.3333333333333335
744,Yes,ChatGPT-3.5,Considerably,Good,Social media,3.0,3.0,3.0,3.6666666666666665
745,Yes,Both,Considerably,Good,Social media,3.75,4.0,4.0,1.6666666666666667
747,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.25,1.0,1.0,1.0
748,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,2.0,2.0,2.0,2.0
749,Yes,ChatGPT-3.5,Moderately,Bad,Friends/Family,1.25,2.5,2.6666666666666665,3.3333333333333335
750,Yes,ChatGPT-4,Extensively,Very good,Social media,5.0,5.0,5.0,5.0
751,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,1.5,1.0,1.6666666666666667,1.3333333333333333
752,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.5,1.0,3.0,1.0
753,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,2.25,1.5,2.6666666666666665,1.0
754,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,1.25,1.0,2.3333333333333335,1.3333333333333333
755,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,1.75,1.0,1.3333333333333333,1.6666666666666667
756,Yes,ChatGPT-3.5,Rarely,Neutral,Class/Work,1.75,1.0,3.6666666666666665,1.3333333333333333
758,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,4.0,3.5,3.6666666666666665,3.3333333333333335
760,Yes,ChatGPT-3.5,Occasionally,Very good,Friends/Family,1.5,1.0,1.0,1.6666666666666667
761,Yes,ChatGPT-3.5,Rarely,Neutral,Class/Work,1.75,1.0,1.0,1.0
762,Yes,ChatGPT-3.5,Considerably,Good,Social media,3.0,1.5,3.6666666666666665,3.0
763,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,1.75,2.0,2.0,2.0
764,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,1.5,3.5,3.6666666666666665,1.6666666666666667
765,Yes,Both,Moderately,Very good,Mainstream media,3.0,4.0,3.6666666666666665,1.6666666666666667
766,Yes,ChatGPT-3.5,Moderately,Neutral,Mainstream media,2.0,1.5,3.0,2.3333333333333335
768,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.5,1.0,2.3333333333333335,1.0
769,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,3.0,2.5,4.0,2.6666666666666665
770,Yes,ChatGPT-3.5,Considerably,Good,Social media,3.5,2.5,2.6666666666666665,1.3333333333333333
771,Yes,Both,Considerably,Good,Social media,3.0,4.0,1.3333333333333333,2.6666666666666665
772,Yes,ChatGPT-3.5,Occasionally,Good,Social media,3.0,1.0,1.0,2.0
773,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,2.5,1.5,2.3333333333333335,2.0
774,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.0,1.0,1.0,1.6666666666666667
775,Yes,Both,Extensively,Very good,Mainstream media,2.75,2.5,3.6666666666666665,2.0
776,Yes,Both,Occasionally,Neutral,Mainstream media,1.0,1.0,1.6666666666666667,1.3333333333333333
777,Yes,ChatGPT-3.5,Considerably,Neutral,Friends/Family,2.75,1.0,3.6666666666666665,2.0
778,Yes,ChatGPT-3.5,Occasionally,Bad,Class/Work,2.0,2.5,1.6666666666666667,2.0
779,Yes,ChatGPT-3.5,Moderately,Neutral,Class/Work,2.75,1.0,3.6666666666666665,1.3333333333333333
780,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.0,1.0,1.6666666666666667,1.0
781,Yes,ChatGPT-3.5,Extensively,Very good,Friends/Family,4.75,3.0,5.0,1.6666666666666667
782,Yes,ChatGPT-3.5,Considerably,Neutral,Social media,2.75,2.5,3.0,2.6666666666666665
783,Yes,Both,Rarely,Neutral,Mainstream media,1.25,1.0,2.0,2.3333333333333335
784,Yes,ChatGPT-3.5,Rarely,Very bad,Class/Work,1.0,1.0,1.3333333333333333,1.0
785,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.0,1.0,2.6666666666666665,1.0
786,Yes,ChatGPT-3.5,Occasionally,Very good,Mainstream media,3.5,1.0,3.0,1.0
787,Yes,ChatGPT-3.5,Moderately,Good,Social media,3.75,2.0,2.6666666666666665,2.0
789,Yes,Both,Occasionally,Good,Mainstream media,2.25,,1.3333333333333333,2.0
790,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.5,1.0,1.6666666666666667,1.0
791,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,2.25,1.0,1.3333333333333333,1.0
792,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.0,1.0,2.6666666666666665,1.3333333333333333
793,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.75,2.5,2.0,1.6666666666666667
794,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,1.75,4.0,3.0,2.3333333333333335
796,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,2.5,1.0,3.0,2.0
797,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,2.25,1.0,3.0,2.0
799,Yes,Both,Moderately,Bad,Friends/Family,1.75,2.5,2.6666666666666665,1.6666666666666667
801,Yes,ChatGPT-3.5,Rarely,Neutral,Class/Work,1.25,1.0,1.3333333333333333,1.0
803,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,3.25,1.0,3.3333333333333335,1.6666666666666667
804,Yes,Both,Moderately,Good,Class/Work,1.75,2.0,2.6666666666666665,2.3333333333333335
805,Yes,ChatGPT-3.5,Occasionally,Very good,Mainstream media,1.75,1.0,3.0,1.0
806,Yes,ChatGPT-3.5,Considerably,Neutral,Friends/Family,3.25,3.5,3.6666666666666665,3.6666666666666665
807,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.0,1.0,1.0,1.0
808,Yes,ChatGPT-4,Considerably,Neutral,Mainstream media,2.0,3.0,3.0,2.3333333333333335
809,Yes,ChatGPT-3.5,Occasionally,Good,Class/Work,1.0,3.0,1.6666666666666667,2.6666666666666665
810,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.5,1.0,1.6666666666666667,1.3333333333333333
811,Yes,ChatGPT-3.5,Moderately,Neutral,Friends/Family,1.75,1.0,2.6666666666666665,1.6666666666666667
812,Yes,ChatGPT-3.5,Occasionally,Bad,Class/Work,1.5,1.0,2.6666666666666665,2.6666666666666665
813,Yes,ChatGPT-3.5,Occasionally,Good,Social media,3.0,2.5,2.0,1.6666666666666667
814,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,3.75,2.0,4.0,3.6666666666666665
815,Yes,ChatGPT-3.5,Rarely,Good,Class/Work,1.5,1.0,2.0,1.0
817,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.25,1.0,1.6666666666666667,1.0
818,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,2.25,2.0,2.0,2.6666666666666665
819,Yes,ChatGPT-3.5,Rarely,Bad,Class/Work,1.5,1.0,1.6666666666666667,1.3333333333333333
820,Yes,ChatGPT-3.5,Considerably,Neutral,Friends/Family,2.25,2.0,2.3333333333333335,1.0
821,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,2.5,1.5,3.0,2.0
822,Yes,ChatGPT-3.5,Moderately,Very good,Class/Work,2.25,2.0,3.0,1.6666666666666667
823,Yes,ChatGPT-3.5,Moderately,Very good,Class/Work,1.25,1.0,2.3333333333333335,1.6666666666666667
824,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,1.75,1.0,3.0,1.3333333333333333
825,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,1.75,1.0,3.6666666666666665,1.3333333333333333
826,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,3.5,1.5,3.0,2.0
829,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.75,4.0,3.3333333333333335,3.6666666666666665
830,Yes,Both,Considerably,Good,Friends/Family,3.0,2.0,3.0,2.6666666666666665
833,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,2.75,1.0,2.3333333333333335,2.3333333333333335
834,Yes,Both,Rarely,Good,Social media,3.0,3.0,2.3333333333333335,3.0
836,Yes,ChatGPT-3.5,Occasionally,Very good,Social media,4.0,1.0,3.0,2.0
838,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,3.0,1.0,3.0,3.0
839,Yes,Both,Moderately,Good,Friends/Family,2.25,1.0,3.0,1.6666666666666667
840,Yes,ChatGPT-3.5,Extensively,Very good,Mainstream media,3.75,2.5,4.333333333333333,1.6666666666666667
844,Yes,ChatGPT-3.5,Moderately,Good,Social media,3.75,3.0,3.6666666666666665,4.0
845,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,1.75,1.0,2.0,1.0
846,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,2.5,2.5,2.3333333333333335,1.6666666666666667
847,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.25,1.5,1.6666666666666667,1.6666666666666667
848,Yes,ChatGPT-3.5,Extensively,Very good,Social media,2.75,2.0,3.3333333333333335,3.6666666666666665
852,Yes,ChatGPT-4,Rarely,Good,Social media,2.5,1.0,2.3333333333333335,2.3333333333333335
853,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.5,1.0,1.0,1.0
854,Yes,ChatGPT-3.5,Occasionally,Neutral,Mainstream media,3.0,2.5,3.0,3.0
855,Yes,ChatGPT-3.5,Moderately,Good,Social media,3.25,1.5,2.6666666666666665,2.3333333333333335
856,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,1.75,1.5,3.0,2.0
857,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,2.25,1.0,3.0,2.6666666666666665
858,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.5,1.0,2.0,1.0
859,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,2.0,1.5,1.0,1.0
860,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.5,1.0,1.3333333333333333,1.0
861,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.25,1.0,1.6666666666666667,2.6666666666666665
862,Yes,ChatGPT-3.5,Extensively,Good,Social media,2.75,3.0,1.3333333333333333,2.0
863,Yes,ChatGPT-3.5,Moderately,Neutral,Class/Work,3.0,2.0,2.6666666666666665,1.0
866,Yes,ChatGPT-3.5,Occasionally,Very good,Social media,1.5,1.0,1.3333333333333333,1.3333333333333333
867,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.5,1.0,1.0,1.0
868,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.75,1.0,1.0,2.0
869,Yes,ChatGPT-3.5,Occasionally,Neutral,Mainstream media,2.0,2.5,2.6666666666666665,4.0
870,Yes,ChatGPT-3.5,Occasionally,Good,Social media,3.25,3.0,3.3333333333333335,3.3333333333333335
871,Yes,Both,Occasionally,Neutral,Social media,2.75,3.0,2.3333333333333335,3.0
872,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,3.5,1.5,3.6666666666666665,2.0
873,Yes,ChatGPT-3.5,Moderately,Good,Social media,3.25,2.0,2.3333333333333335,2.3333333333333335
879,Yes,ChatGPT-3.5,Considerably,Very good,Social media,3.75,2.0,2.6666666666666665,2.0
880,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.25,1.0,1.3333333333333333,1.0
881,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.25,1.0,1.0,1.0
882,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,2.75,3.5,2.6666666666666665,2.0
883,Yes,ChatGPT-3.5,Occasionally,Neutral,Class/Work,3.75,2.0,3.0,2.6666666666666665
885,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,2.0,2.0,1.6666666666666667,1.6666666666666667
886,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,3.0,3.0,3.0,3.0
887,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,1.5,1.5,2.3333333333333335,2.6666666666666665
888,Yes,ChatGPT-3.5,Considerably,Very good,Class/Work,1.75,1.0,3.6666666666666665,1.6666666666666667
889,Yes,ChatGPT-3.5,Occasionally,Very good,Friends/Family,2.5,1.0,2.3333333333333335,1.0
